dataset_name,session_id,end_frame_idx,label,probability,threshold
chico,chico_s3,7,0,0.5960127115249634,0.5
chico,chico_s3,8,0,0.5759149193763733,0.5
chico,chico_s3,9,0,0.555090606212616,0.5
chico,chico_s3,10,0,0.5344293713569641,0.5
chico,chico_s3,11,0,0.5130054354667664,0.5
ha_vid,havid_s4,7,0,0.6506978273391724,0.5
ha_vid,havid_s4,22,0,0.6527343988418579,0.5
ha_vid,havid_s4,23,0,0.6482756733894348,0.5
ha_vid,havid_s4,24,0,0.6568524837493896,0.5
ha_vid,havid_s4,35,0,0.6637992262840271,0.5
ha_vid,havid_s4,41,0,0.6601433753967285,0.5
ha_vid,havid_s4,42,0,0.643162727355957,0.5
ha_vid,havid_s4,43,0,0.6411755681037903,0.5
ha_vid,havid_s4,44,0,0.6379675269126892,0.5
ha_vid,havid_s4,61,0,0.6361323595046997,0.5
ha_vid,havid_s4,62,0,0.6274453997612,0.5
ha_vid,havid_s4,63,0,0.6149585843086243,0.5
ha_vid,havid_s4,64,0,0.6052146553993225,0.5
ha_vid,havid_s4,65,0,0.6064637899398804,0.5
ha_vid,havid_s4,66,0,0.5971362590789795,0.5
ha_vid,havid_s4,67,0,0.5946677923202515,0.5
ha_vid,havid_s4,68,0,0.6029030084609985,0.5
ha_vid,havid_s4,69,0,0.5912365317344666,0.5
ha_vid,havid_s4,70,0,0.5860282182693481,0.5
ha_vid,havid_s4,71,0,0.5893673300743103,0.5
ha_vid,havid_s4,72,0,0.5894937515258789,0.5
ha_vid,havid_s4,73,0,0.5950042009353638,0.5
ha_vid,havid_s4,74,0,0.5862935185432434,0.5
ha_vid,havid_s4,75,0,0.6016238331794739,0.5
ha_vid,havid_s4,92,0,0.6051596403121948,0.5
ha_vid,havid_s4,93,0,0.5998167395591736,0.5
ha_vid,havid_s4,94,0,0.590867280960083,0.5
ha_vid,havid_s4,95,0,0.5871771574020386,0.5
ha_vid,havid_s4,96,0,0.593243420124054,0.5
ha_vid,havid_s4,106,0,0.6309423446655273,0.5
