dataset_name,session_id,end_frame_idx,label,probability,threshold
chico,chico_s3,7,0,0.7700792551040649,0.5
chico,chico_s3,8,0,0.7429917454719543,0.5
chico,chico_s3,9,0,0.7130586504936218,0.5
chico,chico_s3,10,0,0.681145966053009,0.5
chico,chico_s3,11,0,0.6457821726799011,0.5
chico,chico_s3,12,0,0.6118674874305725,0.5
chico,chico_s3,13,0,0.5754480957984924,0.5
chico,chico_s3,14,0,0.5407243967056274,0.5
chico,chico_s3,15,0,0.509431779384613,0.5
ha_vid,havid_s4,7,0,0.8246977925300598,0.5
ha_vid,havid_s4,8,0,0.8204465508460999,0.5
ha_vid,havid_s4,9,0,0.8164811134338379,0.5
ha_vid,havid_s4,10,0,0.8085291385650635,0.5
ha_vid,havid_s4,11,0,0.8094242811203003,0.5
ha_vid,havid_s4,38,0,0.8304256796836853,0.5
ha_vid,havid_s4,39,0,0.8185479044914246,0.5
ha_vid,havid_s4,150,0,0.8690415024757385,0.5
ha_vid,havid_s4,162,0,0.8527042865753174,0.5
ha_vid,havid_s4,163,0,0.8368309736251831,0.5
ha_vid,havid_s4,164,0,0.8380517363548279,0.5
ha_vid,havid_s4,165,0,0.852312445640564,0.5
ha_vid,havid_s4,223,0,0.8647029399871826,0.5
ha_vid,havid_s4,224,0,0.8780144453048706,0.5
ha_vid,havid_s4,225,0,0.8622176051139832,0.5
ha_vid,havid_s4,226,0,0.8859017491340637,0.5
ha_vid,havid_s4,252,0,0.8840131163597107,0.5
ha_vid,havid_s4,253,0,0.8751147985458374,0.5
ha_vid,havid_s4,254,0,0.8821654915809631,0.5
ha_vid,havid_s4,255,0,0.8979637026786804,0.5
ha_vid,havid_s4,256,0,0.8834050893783569,0.5
ha_vid,havid_s4,257,0,0.8869535326957703,0.5
ha_vid,havid_s4,258,0,0.8851306438446045,0.5
ha_vid,havid_s4,259,0,0.8841906785964966,0.5
ha_vid,havid_s4,260,0,0.8953761458396912,0.5
ha_vid,havid_s4,261,0,0.8921347260475159,0.5
ha_vid,havid_s4,262,0,0.8815722465515137,0.5
ha_vid,havid_s4,263,0,0.8876367807388306,0.5
ha_vid,havid_s4,264,0,0.8872583508491516,0.5
ha_vid,havid_s4,265,0,0.8871161937713623,0.5
ha_vid,havid_s4,291,0,0.9004576802253723,0.5
ha_vid,havid_s4,292,0,0.8891131281852722,0.5
ha_vid,havid_s4,293,0,0.8908442258834839,0.5
ha_vid,havid_s4,303,0,0.9008281230926514,0.5
ha_vid,havid_s4,304,0,0.8931794166564941,0.5
ha_vid,havid_s4,396,0,0.907684326171875,0.5
ha_vid,havid_s4,424,0,0.9145349264144897,0.5
ha_vid,havid_s4,425,0,0.9186474680900574,0.5
ha_vid,havid_s4,434,0,0.9156489372253418,0.5
ha_vid,havid_s4,443,0,0.9204016923904419,0.5
ha_vid,havid_s4,449,0,0.9222503304481506,0.5
ha_vid,havid_s4,460,0,0.9168381690979004,0.5
ha_vid,havid_s4,461,0,0.9101961255073547,0.5
ha_vid,havid_s5,15,0,0.8213641047477722,0.5
ha_vid,havid_s5,16,0,0.8304173946380615,0.5
ha_vid,havid_s5,17,0,0.8429396748542786,0.5
ha_vid,havid_s5,88,0,0.8063626885414124,0.5
ha_vid,havid_s5,89,0,0.8069291710853577,0.5
ha_vid,havid_s5,90,0,0.8068035244941711,0.5
ha_vid,havid_s5,91,0,0.838965654373169,0.5
ha_vid,havid_s5,229,0,0.8929217457771301,0.5
ha_vid,havid_s5,235,0,0.8900048136711121,0.5
ha_vid,havid_s5,236,0,0.8803493976593018,0.5
ha_vid,havid_s5,237,0,0.8822426795959473,0.5
ha_vid,havid_s5,238,0,0.8821462988853455,0.5
ha_vid,havid_s5,239,0,0.8804513812065125,0.5
ha_vid,havid_s5,248,0,0.8781949877738953,0.5
ha_vid,havid_s5,249,0,0.8724943995475769,0.5
ha_vid,havid_s5,260,0,0.8815137147903442,0.5
ha_vid,havid_s5,261,0,0.8769328594207764,0.5
ha_vid,havid_s5,330,0,0.878936231136322,0.5
ha_vid,havid_s5,356,0,0.876081109046936,0.5
ha_vid,havid_s5,380,0,0.880174994468689,0.5
ha_vid,havid_s5,381,0,0.894724428653717,0.5
ha_vid,havid_s5,382,0,0.8756431341171265,0.5
ha_vid,havid_s5,402,0,0.8770396709442139,0.5
ha_vid,havid_s5,403,0,0.8446394801139832,0.5
ha_vid,havid_s5,404,0,0.8546596765518188,0.5
ha_vid,havid_s5,405,0,0.8758240938186646,0.5
ha_vid,havid_s5,406,0,0.8777865171432495,0.5
ha_vid,havid_s5,420,0,0.8746318221092224,0.5
ha_vid,havid_s5,434,0,0.8683671355247498,0.5
