dataset_name,session_id,end_frame_idx,label,probability,threshold
ha_vid,havid_s5,46,1,0.49555276695672207,0.5
ha_vid,havid_s5,160,1,0.4910205001870794,0.5
ha_vid,havid_s5,161,1,0.42638839728365363,0.5
ha_vid,havid_s5,170,1,0.4684471868703089,0.5
ha_vid,havid_s5,171,1,0.4772870452986913,0.5
ha_vid,havid_s5,188,1,0.4664633256592861,0.5
ha_vid,havid_s5,189,1,0.4773670518737265,0.5
ha_vid,havid_s5,190,1,0.3934288058714878,0.5
ha_vid,havid_s5,293,1,0.49646724312633017,0.5
ha_vid,havid_s5,294,1,0.4711073868486872,0.5
ha_vid,havid_s5,295,1,0.4990842700716387,0.5
ha_vid,havid_s5,302,1,0.49071623337158377,0.5
ha_vid,havid_s5,423,1,0.4815302888147265,0.5
