dataset_name,session_id,end_frame_idx,label,probability,threshold
ha_vid,havid_s4,7,0,0.8429130910640089,0.5
ha_vid,havid_s4,8,0,0.8575259554087209,0.5
ha_vid,havid_s4,9,0,0.885763400246302,0.5
ha_vid,havid_s4,10,0,0.8992572916390723,0.5
ha_vid,havid_s4,11,0,0.9054720484221865,0.5
ha_vid,havid_s4,38,0,0.8152984495300756,0.5
ha_vid,havid_s4,39,0,0.7844099054268704,0.5
ha_vid,havid_s4,150,0,0.8027140654293383,0.5
ha_vid,havid_s4,162,0,0.8842993454534843,0.5
ha_vid,havid_s4,163,0,0.9165916303268957,0.5
ha_vid,havid_s4,164,0,0.9394430223919152,0.5
ha_vid,havid_s4,165,0,0.9443918587899838,0.5
ha_vid,havid_s4,223,0,0.8248091472278282,0.5
ha_vid,havid_s4,224,0,0.817221237982933,0.5
ha_vid,havid_s4,225,0,0.8304850263413506,0.5
ha_vid,havid_s4,226,0,0.8715801689881135,0.5
ha_vid,havid_s4,252,0,0.7753057447598601,0.5
ha_vid,havid_s4,253,0,0.8064610783898701,0.5
ha_vid,havid_s4,254,0,0.8266880649707606,0.5
ha_vid,havid_s4,255,0,0.8462235497398861,0.5
ha_vid,havid_s4,256,0,0.8399080130197171,0.5
ha_vid,havid_s4,257,0,0.8495422184587456,0.5
ha_vid,havid_s4,258,0,0.8664769886536063,0.5
ha_vid,havid_s4,259,0,0.8814514023825167,0.5
ha_vid,havid_s4,260,0,0.8749572007179345,0.5
ha_vid,havid_s4,261,0,0.8698318066705116,0.5
ha_vid,havid_s4,262,0,0.8621538389575762,0.5
ha_vid,havid_s4,263,0,0.8654050710480213,0.5
ha_vid,havid_s4,264,0,0.8625477083042817,0.5
ha_vid,havid_s4,265,0,0.8537972148043204,0.5
ha_vid,havid_s4,291,0,0.8884659510136678,0.5
ha_vid,havid_s4,292,0,0.8710659605140944,0.5
ha_vid,havid_s4,293,0,0.8997925977078637,0.5
ha_vid,havid_s4,303,0,0.7418522747388412,0.5
ha_vid,havid_s4,304,0,0.7771706383727103,0.5
ha_vid,havid_s4,396,0,0.8716708387028368,0.5
ha_vid,havid_s4,424,0,0.8175188119820505,0.5
ha_vid,havid_s4,425,0,0.8147646865920685,0.5
ha_vid,havid_s4,434,0,0.9125868509487552,0.5
ha_vid,havid_s4,443,0,0.8495182153314574,0.5
ha_vid,havid_s4,449,0,0.9330640668654078,0.5
ha_vid,havid_s4,460,0,0.8890995131513671,0.5
ha_vid,havid_s4,461,0,0.8915859843273013,0.5
ha_vid,havid_s5,15,0,0.8048261187751921,0.5
ha_vid,havid_s5,16,0,0.8089829798098249,0.5
ha_vid,havid_s5,17,0,0.6889691929995482,0.5
ha_vid,havid_s5,88,0,0.9039078129253604,0.5
ha_vid,havid_s5,89,0,0.9011961444718161,0.5
ha_vid,havid_s5,90,0,0.8975136773821707,0.5
ha_vid,havid_s5,91,0,0.8566068874444639,0.5
ha_vid,havid_s5,229,0,0.8627759760245436,0.5
ha_vid,havid_s5,235,0,0.9328862189333336,0.5
ha_vid,havid_s5,236,0,0.9110119100570889,0.5
ha_vid,havid_s5,237,0,0.9315357189149861,0.5
ha_vid,havid_s5,238,0,0.919555512547796,0.5
ha_vid,havid_s5,239,0,0.9239684625245366,0.5
ha_vid,havid_s5,248,0,0.722819703383339,0.5
ha_vid,havid_s5,249,0,0.7590498612806009,0.5
ha_vid,havid_s5,260,0,0.7216364721533828,0.5
ha_vid,havid_s5,261,0,0.7614906257535542,0.5
ha_vid,havid_s5,330,0,0.8343560765555663,0.5
ha_vid,havid_s5,356,0,0.8767020270011068,0.5
ha_vid,havid_s5,380,0,0.8136103077951489,0.5
ha_vid,havid_s5,381,0,0.7958195544274369,0.5
ha_vid,havid_s5,382,0,0.8093184791400136,0.5
ha_vid,havid_s5,402,0,0.7611225317479857,0.5
ha_vid,havid_s5,403,0,0.7950009020766922,0.5
ha_vid,havid_s5,404,0,0.8265961429729537,0.5
ha_vid,havid_s5,405,0,0.8164224473595285,0.5
ha_vid,havid_s5,406,0,0.817571737622125,0.5
ha_vid,havid_s5,420,0,0.9078482641733973,0.5
ha_vid,havid_s5,434,0,0.7872926406468488,0.5
